id,tweet_link,tweet_link_decision,text,created_at,favorite_count,retweet_count,lang,user_id,user_name,user_screen_name,twitter_profile_link,twitter_profile_link_decision,botometer_score,botometer_calculation_date,user_followers_count,user_friends_count,user_favourites_count,user_listed_count,user_statuses_count,user_description,user_location,user_created_at,user_verified,user_protected,manual_bot_check,threshold_date,account_age,label
1500670329919782921,https://twitter.com/DanPriceSeattle/status/1500670329919782921,,Sources Gas prices rising at fastest rate ever https://t.co/2YGRbRWpob National average tops $4 for first time since 2008 https://t.co/PyKfOUhZFl Oil company profits https://t.co/r2DolbZdde 1% of total crude oil processed by US refineries comes from Russia https://t.co/USGoJoVt9u,Mon Mar 07 03:11:02 +0000 2022,3081,850,en,2172596028,Dan Price,DanPriceSeattle,https://twitter.com/DanPriceSeattle,,0.0,,713713,862,76506,2212,16932,CEO just trying to stand up for the underdog,"Seattle, WA",2013-11-03 18:27:37+00:00,True,False,,2022-02-24 00:00:00+00:00,3034,misinfo
1494789108874551299,https://twitter.com/gkates/status/1494789108874551299,,Small update: Yuriy Butusov punched out Nestor Shufrych and got him in a headlock for a minute. https://t.co/hZbkkuElb4,Fri Feb 18 21:41:10 +0000 2022,1317,541,en,20098340,Glenn Kates,gkates,https://twitter.com/gkates,,0.6,,7859,1668,14388,589,7164,Journalist and journalism-related things in Kyiv. Previously  @currenttimetv @RFERL @nytimes. Audio/video documentary in English and Russian for @codastory.,Kyiv,2009-02-04 21:50:27+00:00,True,False,,2022-02-24 00:00:00+00:00,4767,misinfo
1579448530833666051,https://twitter.com/GigiaSky/status/1579448530833666051,,Questo è l'orfanotrofio di Kiev colpito in pieno da un drone russo stamattina. Il numero delle vittime è ancora sconosciuto. Questo è ciò che sta accadendo in Ucraina. Questa è l'idea di pace di #PutinWarCriminal https://t.co/RwsTEbloME,Mon Oct 10 12:27:29 +0000 2022,318,86,it,1543621925657890818,Eugenia 🇺🇦🏳️‍⚧️ #ResistenzaSempre,GigiaSky,https://twitter.com/GigiaSky,,2.8,,160,84,268,5,437,Antifascista e Otaku. Studente di Filosofia e Storia della Scienza all'Università di Bologna. Asessuale ma Poliamorosa. She/Her. Fangirl di Mario Draghi.,"Bologna, Emilia Romagna",2022-07-03 15:45:39+00:00,False,False,,2022-02-24 00:00:00+00:00,-130,misinfo
1497502851433701381,https://twitter.com/socialtriger/status/1497502851433701381,suspended account,This is the First Lady of #Ukraine. https://t.co/GwE0sd6nM0,Sat Feb 26 09:24:36 +0000 2022,1247,129,en,1441472255939260416,Social Triger,socialtriger,https://twitter.com/socialtriger,Doesn't exist,,,111,318,102,0,61,This is a place where we discuss and exchange information on lifestyle and better ideas in order to improve society as a whole.,,2021-09-24 18:40:21+00:00,False,False,,2022-02-24 00:00:00+00:00,152,misinfo
1604335572075843585,https://twitter.com/Saphira_van/status/1604335572075843585,,"Most people are slaves and don’t see the hypocrisy of @olena_zelenska   Zelenska,wife of Ukrainian Zelensky, reportedly spent €40000 on a shopping trip in Paris while visiting the country to plead for more support for Ukraine,store employees have claimed online #Ukraine https://t.co/Dnhm35fQoI",Sun Dec 18 04:39:42 +0000 2022,28,5,en,1518728451632422918,Saphira,Saphira_van,https://twitter.com/Saphira_van,,1.1,,39,58,772,2,801,"Wife, mother, positive energy, workaholic and enjoy life 💕",,2022-04-25 23:09:17+00:00,False,False,,2022-02-24 00:00:00+00:00,-61,misinfo
1629495776928841728,https://twitter.com/ArthurM40330824/status/1629495776928841728,,Polish media accidently recorded #Zelensky's double when they covered #Biden's visit to #Kyiv #Awkward https://t.co/F2ufQk76z0,Sat Feb 25 14:57:22 +0000 2023,22066,8353,en,1310028784284979200,Arthur Morgan,ArthurM40330824,https://twitter.com/ArthurM40330824,,1.0,,12074,879,9328,198,14665,"looking for a bit of sanity in this crazy world, more likely to lose my own mind. but that will make me only a man of my time.",,2020-09-27 01:29:57+00:00,False,False,,2022-02-24 00:00:00+00:00,514,misinfo
1497603013799784449,https://twitter.com/stephhegarty/status/1497603013799784449,,"A Nigerian medical student at Poland/Ukraine border (Medyka-Shehyni) told me she has been waiting 7hrs to cross, she says border guards are stopping black people and sending them to the back of the queue, saying they have to let 'Ukrainians' through first.",Sat Feb 26 16:02:37 +0000 2022,73328,31162,en,29975469,Stephanie Hegarty,stephhegarty,https://twitter.com/stephhegarty,,0.7,,30649,1597,11306,268,9295,Population correspondent @BBCNews. Looking at demographic shifts & how they change the way we live. Previously in Nigeria for the BBC. Economic migrant/oyinbo.,LDN via Lagos via Dublin 🇮🇪,2009-04-09 12:42:52+00:00,True,False,,2022-02-24 00:00:00+00:00,4703,misinfo
1584939795335106560,https://twitter.com/mfa_russia/status/1584939795335106560,,"#DebunkingFakes  ⚠️ Facts only, nothing more. We share what the Western mainstream media will never dare voice or show regarding the numerous hoaxes and provocations in Ukraine.  #Think4Yourself https://t.co/pPvNMRI0UX",Tue Oct 25 16:07:48 +0000 2022,1510,734,en,255471924,MFA Russia 🇷🇺,mfa_russia,https://twitter.com/mfa_russia,,0.0,,567583,1444,22694,5380,69706,Ministry of Foreign Affairs of Russia 🇷🇺 (Official account) | Country's account @Russia | По-русски @MID_RF | Español @MAE_Rusia | Arabic - @russia_ar,Russia,2011-02-21 12:45:22+00:00,True,False,,2022-02-24 00:00:00+00:00,4020,misinfo
1500395166624010249,https://twitter.com/FilippoGrandi/status/1500395166624010249,,More than 1.5 million refugees from Ukraine have crossed into neighbouring countries in 10 days — the fastest growing refugee crisis in Europe since World War II.,Sun Mar 06 08:57:38 +0000 2022,3742,1938,en,4353234441,Filippo Grandi,FilippoGrandi,https://twitter.com/FilippoGrandi,,0.0,,144828,506,2958,1084,2562,"The official Twitter account of 🇺🇳 UN High Commissioner for @Refugees, Filippo Grandi.","Geneva, Switzerland",2015-12-02 18:43:57+00:00,True,False,,2022-02-24 00:00:00+00:00,2275,misinfo
1512365048018132997,https://twitter.com/JulianRoepcke/status/1512365048018132997,,"Kremlin affiliated media first proudly reported the #Kramatorsk massacre, claiming their missile hit an ammunition train that arrived yesterday evening. After the appearance of civilian casualties, they started blaming Ukraine. Same story as with #MH17 in 2014. #PutinAtWar https://t.co/D3yMZSshbJ",Fri Apr 08 09:41:40 +0000 2022,10424,5664,en,428140124,Julian Röpcke🇺🇦,JulianRoepcke,https://twitter.com/JulianRoepcke,,0.1,,130759,815,12238,2971,114186,Journalist. SCHLAUBERGER. Verantwortlicher Redakteur im Ressort Politik @BILD. Nur meine Meinung! „Twitter-Feldherr des Tages“. #RTisnojournalism #hahohe,Deutschland,2011-12-04 11:42:45+00:00,True,False,,2022-02-24 00:00:00+00:00,3734,misinfo
1498359734784638979,https://twitter.com/nexta_tv/status/1498359734784638979,,⚡️The legendary Ghost of #Kyiv has already shot down 14 occupier planes. https://t.co/vwfYwJUthB,Mon Feb 28 18:09:33 +0000 2022,35839,4151,en,1891490382,NEXTA,nexta_tv,https://twitter.com/nexta_tv,,0.0,,756993,135,1240,5237,4177,The largest Eastern European media. To let the world know.,,2013-09-21 21:24:04+00:00,True,False,,2022-02-24 00:00:00+00:00,3077,misinfo
1591336410598051840,https://twitter.com/EUFreeCitizen/status/1591336410598051840,,#UkraineRussiaWar #Ukraine #Russia #UkraineWar 🚨 RV journalists confirmed the blowing up of the bridge across the #Kakhovskaya hydroelectric power station. This is first photo of the bridge this morning. The 3 bridge crossing the #Dnieper have now been destroyed by the russians https://t.co/DE6m3wT8yr,Sat Nov 12 07:45:40 +0000 2022,3,2,en,961431948978683904,🛰️ War in Ukraine 🍉,EUFreeCitizen,https://twitter.com/EUFreeCitizen,,1.2,,496,854,848,14,6704,"🇪🇺 For peace, freedom and democracy we stand with 🇺🇦",50° 52' 20.48N  4° 25' 11.54E,2018-02-08 02:50:13+00:00,False,False,,2022-02-24 00:00:00+00:00,1476,misinfo
1525472071567806468,https://twitter.com/MurzM/status/1525472071567806468,,Дочь Владимира Зеленского-Александра НЕНАВИДИТ СВОЕГО ОТЦА И НАЗЫВАЕТ ЕГО УБИЙЦЕЙ УКРАИНСКОГО НАРОДА!...,Sat May 14 13:44:18 +0000 2022,2,2,ru,1250167934820982791,Murz Murlokotamov,MurzM,https://twitter.com/MurzM,,1.4,,1744,1716,28108,14,29010,"Прекрасный Человек! Люблю Жизнь Во Всех её проявлениях! В Людях ценю: Ум, Доброту, Честность, Щедрость, Чувство Юмора,Тактичность,Жизнерадостность...","Москва, Россия",2020-04-14 21:04:28+00:00,False,False,,2022-02-24 00:00:00+00:00,680,misinfo
1584930049480085505,https://twitter.com/JuliaDavisNews/status/1584930049480085505,,"""Meanwhile in Russia: since Putin's phony """"denazification"""" never made any sense, now Russia's Security Council is absurdly calling for the """"desatanization"""" of Ukraine. How embarrassing. https://t.co/hxlLCAEBdD""",Tue Oct 25 15:29:05 +0000 2022,12399,3953,en,105327432,Julia Davis,JuliaDavisNews,https://twitter.com/JuliaDavisNews,,0.0,,403298,1654,150634,5775,106393,"Columnist @TheDailyBeast, creator of the Russian Media Monitor, sanctioned by Russia, member of @TheEmmys.  I watch Russian state TV, so you don't have to.",United States,2010-01-16 01:34:50+00:00,True,False,,2022-02-24 00:00:00+00:00,4421,misinfo
1629849774491852801,https://twitter.com/realstewpeters/status/1629849774491852801,,So - here’s the video.   Zelensky with Biden and…Zelensky?  Seems there is a glitch in the Matrix https://t.co/fEOBBIeQ6F,Sun Feb 26 14:24:02 +0000 2023,17429,5476,en,1288319695658135552,Stew Peters,realstewpeters,https://twitter.com/realstewpeters,,0.0,,239461,106,1248,971,10300,"The People’s Bullhorn - The Stew Peters Show ✝️🇺🇸 Executive Producer of #WatchTheWater, #TheseLittleOnes and #DiedSuddenly","Minneapolis, MN",2020-07-29 03:45:36+00:00,False,False,,2022-02-24 00:00:00+00:00,574,misinfo
1573173442072936448,https://twitter.com/Dayrabekov/status/1573173442072936448,,New ru conscripts 🤣🤣🤣 These idiots want to occupy Ukraine? https://t.co/omkpo6TFiu,Fri Sep 23 04:52:31 +0000 2022,69,26,en,81100819,🇺🇦Alex Dayrabekov,Dayrabekov,https://twitter.com/Dayrabekov,,1.4,,2296,56,3709,29,890,"Ukrainian citizen, husband, father of 3 sons. We escaped from Bucha/Irpin, otherwise could have been dead by now. We will stay in Ukraine whatever happens","Kiev, Ukraine",2009-10-09 12:50:23+00:00,False,False,,2022-02-24 00:00:00+00:00,4520,misinfo
1502145524501155841,https://twitter.com/HSarrafpour/status/1502145524501155841,,شرم آور است تبلیغات #کلاه_سفیدها را فراموش کنیم و دوباره در بازی جدید فاشیستهای #اوکراین بیفتیم. همه اینها یک زن است در نمایش های متفاوت! استاد دانشگاه اگر اهل تحقیق نباشد فاجعه است. چه ارزشی باشد چه بی ارزشی و غربگدا! انسان نباید مدام در یک چاه سقوط کند. #روسیه #پوتین #اصلاحات https://t.co/E3oacUn1aM,Fri Mar 11 04:52:56 +0000 2022,383,92,fa,1285004136371625984,Hamed Sarrafpour,HSarrafpour,https://twitter.com/HSarrafpour,,1.6,,9119,2287,50667,24,22485,حامی سیاست خارجی و منتقد برخی سیاستهای داخلی! فراجناحی! حامی ایدئولوژی خدا-انسان محور، و ضد سودمحور! ضد نولیبرالیسم! عدالتجو! نویسنده آزاد!,,2020-07-20 00:12:02+00:00,False,False,,2022-02-24 00:00:00+00:00,583,misinfo
1567615057785126919,https://twitter.com/brandsatz23/status/1567615057785126919,,Der Polizei-Chef von Kiew ein interessanter Artikel: https://t.co/EuEiipcl7j hatte wohl Putin gar nicht so Unrecht mit Nazis? https://t.co/S9FfGHKGR2,Wed Sep 07 20:45:29 +0000 2022,165,65,de,1426847845265596416,ʙʀᴀɴᴅsᴀᴛᴢ,brandsatz23,https://twitter.com/brandsatz23,,1.3,,11550,11565,16937,43,4145,2x Corona überlebt - Gastarbeiterkind - Agnostiker und liebt Deutschland und steht nicht auf der rechten Seite. Vergeben.,,2021-08-15 10:07:05+00:00,False,False,,2022-02-24 00:00:00+00:00,192,misinfo
1630725514691313666,https://twitter.com/WithyGrove/status/1630725514691313666,,"VIDEO: After receiving at least $113 billion in US financial aid in 2022 alone, #Zelensky now demands the blood sacrifice of US youth in his futile war in the Russian-speaking #Donbass region.  https://t.co/5QRGBahOQe #Ukraine #Russia #Bakhmut #Artyomovsk #Biden #Sunak #Germany",Wed Mar 01 00:23:54 +0000 2023,229,128,en,978365475032793088,Manchester Chronicle 🐝,WithyGrove,https://twitter.com/WithyGrove,,0.7,,3971,3714,7679,37,11190,"The alternative news outlet: business, politics and football ⚽️","Manchester, England.",2018-03-26 20:18:01+00:00,False,False,,2022-02-24 00:00:00+00:00,1430,misinfo
1498978308306124800,https://twitter.com/ians_india/status/1498978308306124800,,"Amid #RussiaUkraineCrisis, Civil Aviation Minister #JyotiradityaScindia (@JM_Scindia) on Wednesday interacted with the Indian students awaiting their flights at #Bucharest airport and assured them of quick departure to the homeland.  #RussiaUkraineWar #RussiaUkraineConflict https://t.co/2cjILahGs2",Wed Mar 02 11:07:33 +0000 2022,419,64,en,141584822,IANS Tweets,ians_india,https://twitter.com/ians_india,,0.4,,73457,44,142,648,324586,India's largest independent News Agency,New Delhi,2010-05-08 13:21:45+00:00,True,False,,2022-02-24 00:00:00+00:00,4309,misinfo
1569785695387926531,https://twitter.com/asturestepa/status/1569785695387926531,,"EEUU, Boston, en el año 1999. Zelensky y sus esbirros.... https://t.co/qAMndOB3Yd",Tue Sep 13 20:30:49 +0000 2022,325,284,es,2173988810,Lyudmila Z,asturestepa,https://twitter.com/asturestepa,,0.1,,9875,777,2923,68,5506,Por la verdad! За победу!,,2013-11-04 13:09:03+00:00,False,False,,2022-02-24 00:00:00+00:00,3033,misinfo
1525770913677217794,https://twitter.com/elevisconti/status/1525770913677217794,,L’Ucraina ha annesso l’#Eurovision https://t.co/vOCRw2iBS6,Sun May 15 09:31:47 +0000 2022,1446,95,it,1240690942904066049,Elena Visconti,elevisconti,https://twitter.com/elevisconti,,0.8,,15580,684,36498,52,22087,"Mi disegno così ma ho imparato da poco. Dal vivo sono molto meglio, giuro.",,2020-03-19 17:25:54+00:00,False,False,,2022-02-24 00:00:00+00:00,706,misinfo
1517507265548500994,https://twitter.com/liliaragnar/status/1517507265548500994,,#chernobil  Uno dei mostri che i russi hanno trovato durante l'operazione militare in Ucraina e che continuino a dire che sono fake https://t.co/cDmpk7S9vh,Fri Apr 22 14:15:00 +0000 2022,175,84,it,1343955493212065794,Adry.W.2 Россия,liliaragnar,https://twitter.com/liliaragnar,,1.8,,8222,4101,218412,40,107692,,,2020-12-29 16:22:32+00:00,False,False,,2022-02-24 00:00:00+00:00,421,misinfo
1497188964377239581,https://twitter.com/RihoTerras/status/1497188964377239581,,A Russian tank in #Ukraine with a flag of the Soviet Union. Putin's ambitions could not be more transparent. #StandWithUkraine @EPPGroup @MFAestonia @estNATO @MoD_Estonia https://t.co/ZmFECw91WS,Fri Feb 25 12:37:20 +0000 2022,391,129,en,1260515654811242498,Riho Terras,RihoTerras,https://twitter.com/RihoTerras,,0.4,24/05/2023,31468,634,3929,516,424,"Member of European Parliament @EPPGroup 🇪🇪 @EP_Industry,  @EP_Agriculture. Deputy coordinator for @EP_ArtifIntel. Former Chief of Defence of Estonia.",Brussels,2020-05-13 10:22:44+00:00,True,False,,2022-02-24 00:00:00+00:00,651,misinfo
1518534232397787138,https://twitter.com/fvdemocratie/status/1518534232397787138,,Zelensky bezit een fortuin: verschillende schattingen komen uit rond de 850 miljoen. Het grootste deel hiervan kreeg hij pas na zijn aantreden als president. Waar komt dat geld dan vandaan? En belangrijker nog: waar gaat het heen? #FVD https://t.co/32MktnPsXJ,Mon Apr 25 10:15:48 +0000 2022,2896,1271,nl,2822530175,Forum voor Democratie,fvdemocratie,https://twitter.com/fvdemocratie,,0.0,,134489,869,1295,494,16290,Voor de toekomst van ons Nederland. Nu sterker dan ooit. Word lid via http://fvd.nl/wordlid! #FVD,🇳🇱,2014-10-11 11:34:11+00:00,True,False,,2022-02-24 00:00:00+00:00,2692,misinfo
1499346348809719808,https://twitter.com/RT_com/status/1499346348809719808,,"❗️RT gets ready to... Rumble: After a multitude of platforms have moved to knock out our broadcast and limit social media...  ... You can stay on top of our LIVE broadcast, any time, anywhere right here:  https://t.co/Yqv1a0cWu3 https://t.co/tuaUYab2Oj",Thu Mar 03 11:30:00 +0000 2022,1748,689,en,64643056,RT,RT_com,https://twitter.com/RT_com,,0.6,,3058889,689,2166,21517,416012,"Freedom over censorship, truth over narrative. On air in 100+ countries. 10+ bn video views in 2020. Don’t want your news filtered - find us at https://t.co/ucB15kSJBr",,2009-08-11 06:12:45+00:00,True,False,,2022-02-24 00:00:00+00:00,4579,misinfo
1579402237763547139,https://twitter.com/AnkaFeldhusen/status/1579402237763547139,,"Із сотнями киян в укритті.  Мене вражає спокій, який панує тут, поки Росія обстрілює дитячі майданчики в центрі Києва. #StandWithUkraine",Mon Oct 10 09:23:32 +0000 2022,2588,277,uk,1217390545091399683,Anka Feldhusen,AnkaFeldhusen,https://twitter.com/AnkaFeldhusen,,0.8,,2615,17,127,42,207,,,2020-01-15 10:18:36+00:00,False,False,,2022-02-24 00:00:00+00:00,770,misinfo
1525704460214878208,https://twitter.com/DefenceHQ/status/1525704460214878208,,Latest Defence Intelligence update on the situation in Ukraine - 15 May 2022   Find out more about the UK government's response: https://t.co/VBPIqyrgA5  🇺🇦 #StandWithUkraine 🇺🇦 https://t.co/n6dBVZHAos,Sun May 15 05:07:44 +0000 2022,2788,938,en,16133530,Ministry of Defence 🇬🇧,DefenceHQ,https://twitter.com/DefenceHQ,,0.0,,620685,632,552,7023,29083,DefenceHQ is the official corporate news channel of the UK Ministry of Defence.  Telegram - http://t.me/UKMinistryofDefence,London UK,2008-09-04 19:05:38+00:00,True,False,,2022-02-24 00:00:00+00:00,4920,misinfo
1493377406811643904,https://twitter.com/KorsunskySergiy/status/1493377406811643904,,We know what we are fighting for. How about Russia? 私たちは何のために戦っているのかを知っています。ロシアはどうですか？ https://t.co/8FEInU3bWn,Tue Feb 15 00:11:34 +0000 2022,12852,3258,ja,1316632272007651329,セルギー・コルスンスキー駐日ウクライナ特命全権大使,KorsunskySergiy,https://twitter.com/KorsunskySergiy,,0.5,,41449,219,12971,701,11375,,"Minato-ku, Tokyo",2020-10-15 06:49:36+00:00,False,False,,2022-02-24 00:00:00+00:00,496,misinfo
1563847346814914562,https://twitter.com/khalediskef/status/1563847346814914562,,"The murderer of #Daria_Dugina, #Natalia_Vovk, also known as #Natalia_Shaaban, was found dead in #Estonia, according to Russian sites. According to reports, the body was found with 17 stab wounds. #Russia #Ukraine #Russia_Ukraine https://t.co/BhaoaNEyUN",Sun Aug 28 11:13:57 +0000 2022,111,45,en,551195158,خالد اسكيف,khalediskef,https://twitter.com/khalediskef,,0.1,,110928,1534,5674,293,63188,"Independent Journalist ,Director of @sdocenter  |I tweet my personal views | Instagram:@khalediskef Youtube: http://shorturl.at",lebanon,2012-04-11 18:01:05+00:00,True,False,,2022-02-24 00:00:00+00:00,3605,misinfo
1626850471322189825,https://twitter.com/AlternatNews/status/1626850471322189825,,"Children are punished if they question Zelensky, or are of Russian descent, as millions are in Ukraine.  What is new in this photo, is that a soldier took part. It was not a mob action, but planned by Zelensky and his Western advisors.  Should we not be better than this? https://t.co/YvNegJGqrS",Sat Feb 18 07:45:52 +0000 2023,2783,1692,en,820723171112448001,Make Peace Now; alternative news,AlternatNews,https://twitter.com/AlternatNews,,0.7,,74964,75211,15335,152,25666,Free Thinker. Pro Peace. Anti MSM lies. Anti Imperialism. Anti Globalism. Anti Racism. We sanctioned ourselves. #JCwasright. Drain the Swamp. 🌹💯IFB,"England, United Kingdom",2017-01-15 20:03:47+00:00,False,False,,2022-02-24 00:00:00+00:00,1865,misinfo
1501461950735257602,https://twitter.com/mfa_russia/status/1501461950735257602,,"❗  Classified documents (order by the Commander National Guard of Ukraine) acquired by @mod_russia confirm without a shadow of a doubt: the Kiev regime was covertly preparing an offensive operation against #Donbass, scheduled for March 2022.  In detail: https://t.co/wbeO1sEQnH https://t.co/sBzqlMrThY",Wed Mar 09 07:36:39 +0000 2022,4077,2065,en,255471924,MFA Russia 🇷🇺,mfa_russia,https://twitter.com/mfa_russia,,0.0,,514069,1443,20979,5000,66663,Ministry of Foreign Affairs of Russia 🇷🇺 (Official account) | Country's account @Russia | По-русски @MID_RF | Español @MAE_Rusia | Arabic - @russia_ar,Russia,2011-02-21 12:45:22+00:00,True,False,,2022-02-24 00:00:00+00:00,4020,misinfo
1543637942408826881,https://twitter.com/Shamemovement/status/1543637942408826881,,"The anthems of #EU, #Ukraine, #Moldova and #Georgia are being played at the pro-EU rally in #Tbilisi. https://t.co/TVAgcGPjf4",Sun Jul 03 16:48:59 +0000 2022,362,93,en,1144578472326705152,Shame Movement,Shamemovement,https://twitter.com/Shamemovement,,0.6,,9359,1060,10084,67,14741,Welcome to the official Twitter page of the Shame Movement in #Georgia. Reuniting freedom fighters across Georgia since June 2019 🇬🇪,Georgia,2019-06-28 12:09:07+00:00,False,False,,2022-02-24 00:00:00+00:00,971,misinfo
1630740112307810305,https://twitter.com/timand2037/status/1630740112307810305,,Zelensky: U.S. soldiers have to fight and die for the #Kiev regime. “The US will have to send their sons and daughters to fight. And they will be dying.” Think this was part of #Washington's proxy war plan?  https://t.co/roNizO6Hqe https://t.co/lds6R2mSuG,Wed Mar 01 01:21:55 +0000 2023,446,195,en,56575418,tim anderson,timand2037,https://twitter.com/timand2037,,0.1,,111932,1785,37022,902,25355,"Writer, internationalist, academic. Director of the Centre for Counter Hegemonic Studies.  Comment welcome but trolls and abusers will be blocked.","Sydney, Australia.",2009-07-14 02:18:31+00:00,False,False,,2022-02-24 00:00:00+00:00,4607,misinfo
1553452139749560320,https://twitter.com/terror_alarm/status/1553452139749560320,,"""🚨 #ALERT 🇨🇳🇷🇺🇺🇦 | Hundreds of """"retired"""" special forces soldiers from #China have arrived in Eastern #Ukraine and signed up to join the #Russia-backed separatist militias of the Donetsk and Luhansk republics. https://t.co/2ij9nD7fvE""",Sat Jul 30 18:47:06 +0000 2022,1346,750,en,754718787237281792,Terror Alarm,terror_alarm,https://twitter.com/terror_alarm,,0.0,,40871,379,832,346,15434,"""🇮🇱 """"Not state-affiliated media"""" @Terror_Alarm: Counter-Terrorism and World News from ירושלים - ישראל. #IDF #News by #AI admin. Signal: +972559997626""",Disrespect Zionism = BLOCK,2016-07-17 16:45:55+00:00,False,False,,2022-02-24 00:00:00+00:00,2047,misinfo
1520853822771503111,https://twitter.com/zona_bianca/status/1520853822771503111,,"""""""Zelensky ebreo? Lo era anche Hitler"""" A #ZonaBianca Sergej #Lavrov, il ministro degli Esteri russo, sull'influenza nazista sul territorio ucraino. https://t.co/jaZPBcXA4d""",Sun May 01 19:53:02 +0000 2022,520,170,it,1379725290545496066,Zona Bianca,zona_bianca,https://twitter.com/zona_bianca,,2.0,,3065,10,30,23,945,Profilo ufficiale del nuovo programma di attualità e approfondimento condotto da Giuseppe Brindisi e realizzato in collaborazione tra Videonews e Tg4,,2021-04-07 09:18:56+00:00,False,False,,2022-02-24 00:00:00+00:00,322,misinfo
1497886417246212099,https://twitter.com/AnnievonBo/status/1497886417246212099,,Warum werden #BiPoC in der #Ukraine daran gehindert in Züge zu steigen um ausreisen zu können? Lasst die Menschen sich in Sicherheit bringen! #AfricansinUkraine,Sun Feb 27 10:48:45 +0000 2022,16,6,de,1064085253,AnnievonBo,AnnievonBo,https://twitter.com/AnnievonBo,,0.1,,105,351,7355,2,2611,"Antifaschistin, Antirassistin, Klima Aktivistin, Fotografin & Filmerin (she/her) 🏳️‍🌈  Bei @dieUrbane_NRW aktiv.","Bonn, Deutschland",2013-01-05 21:47:31+00:00,False,False,,2022-02-24 00:00:00+00:00,3336,misinfo
1573264124263415808,https://twitter.com/rajavartijat/status/1573264124263415808,,"An updated version of the chart we published earlier today. Exits of Russian citizens via land border have been added. Incoming traffic is now greater than outgoing traffic. Some of the arrivals return to Russia, some also travel onward to other countries. #finnishborder https://t.co/IPBg5nzisc",Fri Sep 23 10:52:51 +0000 2022,52,33,en,2459542196,Rajavartiolaitos,rajavartijat,https://twitter.com/rajavartijat,,0.1,,34555,331,8999,151,5499,Rajavartiolaitos - Gränsbevakningsväsendet -  Finnish Border Guard,Finland,2014-04-23 10:44:05+00:00,True,False,,2022-02-24 00:00:00+00:00,2863,misinfo
1499104628935299072,https://twitter.com/AdityaRajKaul/status/1499104628935299072,,Think for a brief moment.  US/China have been helpless to evacuate their citizens from Ukraine since the war began.  India today managed to stop THE WAR for 6 hours in Kharkiv to let rescue Indian students.  Damn positive about remaining Indian students being rescued soon. 🇮🇳,Wed Mar 02 19:29:30 +0000 2022,22310,4838,en,44425241,Aditya Raj Kaul,AdityaRajKaul,https://twitter.com/AdityaRajKaul,,0.1,,362320,8670,109090,1353,96622,"Executive Editor, TV9. National Security & Strategic Affairs. Tedx Speaker. @ACYPL Fellow. Kashmiri. Reportage: @CBCNews @TimesNow @CNNNews18 @TimesofIndia","New Delhi, India",2009-06-03 18:49:42+00:00,True,False,,2022-02-24 00:00:00+00:00,4648,misinfo
1627818721644544001,https://twitter.com/HotMoozik/status/1627818721644544001,,I’ll eat ice cream wherever the hell I want to eat ice cream. #DarkBrandon #Kyiv #Ukraine #PresidentBiden #Biden https://t.co/YYTF50VWSs,Mon Feb 20 23:53:21 +0000 2023,62,9,en,1192685133540642816,Jamison Eklund,HotMoozik,https://twitter.com/HotMoozik,,1.4,,8680,8771,6941,6,9332,💙🌵 🏳️‍🌈 gay dad 🏳️‍🌈 artist 🏳️‍🌈 vote blue 🏳️‍🌈 blm 🏳️‍🌈 stop asian hate 🏳️‍🌈 lgbtqia 🏳️‍🌈 voter rights 🏳️‍🌈 women’s rights 🌵💙,"Sedona, AZ",2019-11-08 06:08:10+00:00,False,False,,2022-02-24 00:00:00+00:00,838,misinfo
1509871449661755437,https://twitter.com/policia/status/1509871449661755437,,"🚩Detenido en #Madrid un hombre por trata de seres humanos y sustracción de menores procedentes de #Ucrania   Se hacía pasar por familiar de dos chicas de 15 y 16 años, procedentes de #Jerson, a las que pretendía trasladar hasta #Málaga   https://t.co/YDKjCIXScu  #SomosTuPolicía",Fri Apr 01 12:33:00 +0000 2022,478,125,es,23791197,Policía Nacional,policia,https://twitter.com/policia,,3.0,,3654970,0,33435,7933,41472,"En caso de urgencia, llámanos: 091 https://t.co/hl2HN4MJZQ https://t.co/lzQmnWHTOW https://t.co/Yf06hsh8ui https://t.co/XN9qbC0d3d",España,2009-03-11 17:02:34+00:00,True,False,,2022-02-24 00:00:00+00:00,4732,misinfo
1600476492734963712,https://twitter.com/efelsenthal/status/1600476492734963712,,"For proving that courage can be as contagious as fear, for stirring people to come together in defense of freedom, for reminding the world of the fragility of democracy—and of peace—Zelensky &amp; the spirit of Ukraine are @TIME’s 2022 Person of the Year. https://t.co/oDukoxIxU3 https://t.co/D4tbqvWKHE",Wed Dec 07 13:05:05 +0000 2022,897,228,en,14338406,Edward Felsenthal,efelsenthal,https://twitter.com/efelsenthal,,0.4,,10202,943,1011,202,2267,"Editor in Chief, TIME. Join us @ http://time.com/subscribe",,2008-04-09 02:51:10+00:00,True,False,,2022-02-24 00:00:00+00:00,5068,misinfo
